Img_Name,Img_Text,Img_Text_Label,Img_Label,Text_Label,,,,,,,
2962.jpg,next match main Ye ayi toh hum nahi khelenge..,Bully,Nonbully,Nonbully,,,,,,,
2963.jpg,corona my career Me watching series,Nonbully,Nonbully,Nonbully,,,,,,,
2965.jpg,"Nishchal Psari @beingbania When you are sleeping and your mom says ""Ye tere bag me dhaniya kyu hai""",Nonbully,Nonbully,Nonbully,,,,,,,
2966.jpg,Roses are red In desert you can find sand dunes DJ stops playing music at IPL match fearing Anu Malik copying his tunes,Bully,Nonbully,Bully,,,,,,,
2967.jpg,Me waking up from my 15 hours sleep and thinking of sleeping again but I'm afraid of my mom.,Nonbully,Nonbully,Nonbully,,,,,,,
2968.jpg,Father:kha hai?Me:friend k ghar padhne aaya hu papa ji kyu kuch kam tha aap ka hukum sar aakho pe Papa-nhi wo mere samne tere jesa dikhne wala ek ladka sutta mar ra hai Me-Lag gye bisi,Nonbully,Nonbully,Bully,,,,,,,
2969.jpg,"I will not pay the bill. Why not? You ordered 42 coffe. I said tea, 2 coffee.",Nonbully,Nonbully,Nonbully,,,,,,,
2970.jpg,full on swag,Bully,Bully,Nonbully,,,,,,,
2971.jpg,गली में क्रिकेट खेलने से पहले नियम तय करते में और मेरे मित्र ,Nonbully,Nonbully,Nonbully,,,,,,,
2972.jpg,lo chali main usse patatha waqai chali jaegi,Nonbully,Nonbully,Nonbully,,,,,,,
2973.jpg,whne you don't need to ask your parents for money cause now you sleep with peple for that,Bully,Nonbully,Bully,,,,,,,
2974.jpg,when you date him coz of his sense of humour and now he's roasting you..,Nonbully,Bully,Nonbully,,,,,,,
2976.jpg,Akeli na Bazaar jaya karo..G@*d Sooj jayegi...,Bully,Bully,Bully,,,,,,,
2977.jpg,SANTOOR WALI MUMMY DESI ADULT TROLLS,Nonbully,Nonbully,Nonbully,,,,,,,
2978.jpg,"if someone offers you an amazing opportunity and you're not sure you can do it, sy yes, then learn how to do it later;How Airplanes Fly",Bully,Nonbully,Nonbully,,,,,,,
2979.jpg,DESI ADULTS TROLLS No other outfit is seductive as saree,Nonbully,Nonbully,Bully,,,,,,,
2980.jpg,what's stopping you from coding like this; Sallu bhai,Bully,Nonbully,Nonbully,,,,,,,
2981.jpg,Do you want to buy honey? How do I know is real honey? Ok…give me 2 bottle….,Nonbully,Nonbully,Nonbully,,,,,,,
2982.jpg,virat kohli after realising that india could have lost the match if he hadn't scored those 7 runs hyu hilaa daala na,Bully,Nonbully,Bully,,,,,,,
2983.jpg,"THE SKIN DOCTOR @the skindo.. ""Har marne wale dangai ko hum $2 crore denge. Inko ghar se danga kshetra laane aur jaane liye muft bus ki suvidha hogi. Danga karte karte thak jaayein to free haircut ki bhi suvidha hogi, Baaki inko rokna mera kaam nahi hai kyuki police thulle mere haath me nahi hai""",Nonbully,Bully,Nonbully,,,,,,,
2984.jpg,महाराष्ट्र....... रश्मी शुक्ल ....... फडणवीस........ पवार साहेब,Bully,Nonbully,Nonbully,,,,,,,
2985.jpg,Seeing crush in black saree Best feeling ever,Nonbully,Nonbully,Nonbully,,,,,,,
2986.jpg,litterly everyone on internet: ye fass gaya..,Bully,Nonbully,Nonbully,,,,,,,
2987.jpg,"THE SKIN DOCTOR @the skindo.. ""Loktantra m virodh jaruri hai lekin hinsa ka mai biklul himayati nahi hun. Khair dangaai apne hi log hain, inpar bal prayog karna bhi sahi nahi.Meri police se guzarish hai ki maanav shrinkhala bana ke inko samjhao, Hinsa rukti hai to sharab me 3 din ki raahat di jayegi.""",Nonbully,Nonbully,Nonbully,,,,,,,
2988.jpg,everyone is a gangster until a real gangster walks in,Bully,Bully,Bully,,,,,,,
2989.jpg,"Ek Kahani hai Jo Sabko Sunanni Hai, jalne Walon Ki Toh Rooh Bhi Jalani Hai YALGAAR- CARRYMINATI X Willy Frenzy Carryminati rap is Lit Af Totally nagar",Nonbully,Nonbully,Nonbully,,,,,,,
2990.jpg,when you're in train toilet and there is no kundi,Bully,Nonbully,Bully,,,,,,,
2992.jpg,chrush: i'm a big fan of salman khan * me trying to impress her: ae gadi start kar,Bully,Nonbully,Bully,,,,,,,
2993.jpg,NOT ONLY BOYS MOST OF THE GIRLS LIKE BLACK T-SHIRT THEN BOYS,Nonbully,Nonbully,Nonbully,,,,,,,
2994.jpg,when your parents are always strict,Nonbully,Nonbully,Nonbully,,,,,,,
2995.jpg,"RUSSIA DECLARED STATE OF EMERGENCY AS 20,000 TONNES OF OIL GOT LEAKED INTO A RIVER THE CLEAN UP IS ESTIMATED TO TAKE AROUND 10 YEARS OR MORE !! ANOTHER HEARTBREAKING NEWS OF 2020",Nonbully,Nonbully,Nonbully,,,,,,,
2996.jpg,are you challenging me?,Bully,Bully,Nonbully,,,,,,,
2997.jpg,Dangerous curves ahead DESI ADULT TROLLS,Bully,Nonbully,Nonbully,,,,,,,
2998.jpg,Mitron wo Rakhi ke liye bolegi...!Tum friendship band pe tikke rehna...!,Bully,Nonbully,Bully,,,,,,,
2999.jpg,Last film Just a coincidence?,Nonbully,Nonbully,Nonbully,,,,,,,
3000.jpg,Girls with the time machine:I am your granddaughter Really?Boys with the time machine:Foothpath se uth jao saare!!Bhai kisi bhi waqt SUV leke aata hi hoga,Bully,Bully,Bully,,,,,,,
3001.jpg,"""Tumhara result decide nahi karta hai ki tum loser ho ki nahi, tumhari koshish decide karti hai"" I still remember this dialogue from Chhichhore. Can't believe, he commites suicide #SushantSinghRajput",Nonbully,Nonbully,Nonbully,,,,,,,
3002.jpg,"Guys,never demand CBI inquiry as a bluff Worst mistake of my life",Bully,Bully,Bully,,,,,,,
3003.jpg,The most beautiful photograph you'll see all day.,Nonbully,Nonbully,Nonbully,,,,,,,
3004.jpg,Police are beating girls also during lockdown.Boys-Ab maaza aa rha bhidu.,Bully,Nonbully,Bully,,,,,,,
3005.jpg,Take HIM on Dates Satisfy Him Motivate Him Build with HIM Make HIM feel special,Nonbully,Nonbully,Nonbully,,,,,,,
3006.jpg,"Suno!5 ko 9 min hai tumhare pas,Andhera rahega chale aana mere ghar Uppar Uppar se kar leinge Haan Baby Maza Aayega",Bully,Bully,Bully,,,,,,,
3007.jpg,You : *Peacefully eating your dal chawal at family wedding* Cameraman: Excuse me brother!... brother idhar!,Nonbully,Nonbully,Nonbully,,,,,,,
3008.jpg,मालिक भोसड़ीवाले मुझे नेहला,Bully,Nonbully,Bully,,,,,,,
3009.jpg,Being the tallest boy in the class. Expectations: Reality:,Bully,Nonbully,Nonbully,,,,,,,
3010.jpg,Desh ka development kiske kaaran nhi ho pa rha h?Modi ji ke karan Corona k cases and unemployement kiske wajah se badh raha hai?Modi ji ke kaaran Tum ksike kaaran paida hue?Moji ji ke...,Bully,Nonbully,Bully,,,,,,,
3011.jpg,"I think rashed is not being honest...Rashed,23",Nonbully,Nonbully,Nonbully,,,,,,,
3012.jpg,me:tell.an answer to my friend even though teacher is watching me Friend:tal saale galat answer batayega me:Mat Maan Maa Chuda,Bully,Nonbully,Bully,,,,,,,
3013.jpg,Most well behaved students From Section D,Nonbully,Bully,Nonbully,,,,,,,
3014.jpg,Ye banda meri jaan le ke rahega kyu didi foothpath pr soti ho kya,Bully,Bully,Bully,,,,,,,
3015.jpg,Losing a friend is worse than a breakup!,Nonbully,Nonbully,Nonbully,,,,,,,
3016.jpg,Chachi 420 Chachi 840,Bully,Bully,Bully,,,,,,,
3017.jpg,This man gave up a whole kingdom for his girl and you wanna settle for a guy who flirts with other girls?,Nonbully,Nonbully,Nonbully,,,,,,,
3018.jpg,Business Kaafi Faila hua Business hai,Bully,Nonbully,Nonbully,,,,,,,
3019.jpg,All Shinchan Characters In single picture Drop if you Truly love Shinchan show,Nonbully,Nonbully,Nonbully,,,,,,,
3020.jpg,"we are blessed with our baby boy Bhai sambhal ke Karan Johar taaliyan bajate hue aata hi hoga,employement ki scheme lekar",Bully,Nonbully,Bully,,,,,,,
3021.jpg,New study reveals some people'need more sleep' and are 'born to nap',Nonbully,Nonbully,Nonbully,,,,,,,
3022.jpg,Dr.Batra's hair transplant Over 60 lakh hair successful transplanted BEFORE AFTER,Bully,Nonbully,Nonbully,,,,,,,
3023.jpg,Na Talwaar ki dhaar se na goliyon ki bauchaar se Mard to darta ha bas Aurat ke Victim card se @Yash_edits2,Nonbully,Nonbully,Nonbully,,,,,,,
3024.jpg,"लास्ट ३ महीने सोशल मीडिया से पूरी दूर रहा, न fb न व्हाट्सप्प न ही ट्विटर | न्यूज़ चॅनेल देखे जमाना हुआ | अब वापस आया तो बिश्वास नहीं हो रहा ये देखकर की मोदीजी को किसी ने किडनैप कर लिया और उनकी जगह रविंद्रनाथ टैगोर पीएम बन बैठे है |",Nonbully,Nonbully,Nonbully,,,,,,,
3025.jpg,EVERYTIME SHE GOES DOWN HE COMES UP,Bully,Nonbully,Nonbully,,,,,,,
3026.jpg,TAKI!!TAKI!!SAKI!!SSAKI!!RAKH ...TERE MAA KI!!,Bully,Nonbully,Bully,,,,,,,
3027.jpg,Our souls are perfect for each other..,Nonbully,Nonbully,Nonbully,,,,,,,
3028.jpg,Salman Khan to people sleeping on footpath.Ye Hamara Ilaka hai Bh*sdk,Bully,Nonbully,Bully,,,,,,,
3029.jpg,HUGGING IS A SILENT WAY OF SAYING YOU MATTER TO ME @LCDPGLAMOUR,Nonbully,Nonbully,Nonbully,,,,,,,
3030.jpg,Sanjay Dutt taking the least harmful drug of his life.,Bully,Nonbully,Bully,,,,,,,
3031.jpg,#chakravyuhOnMX MXPLAYER,Nonbully,Nonbully,Nonbully,,,,,,,
3032.jpg,is modiji is modiji married is modiji coming live today is modiji twitter account hacked is modiji left handed is modiji vegetarian is modiji coming today is modiji chairman of who is modiji education modiji is bigg boss Jo Ukhadna hai woh ukhad lo..Maine kisike baap nahi darta,Bully,Bully,Bully,,,,,,,
3033.jpg,"JUST INDIAN THINGS First they said lagdi Lahore di aa,then they said lagdi Punjab di aa Then they said kudi da pata kar do,kehre pind di aa kehre sahar di hai @haramiparindey",Nonbully,Nonbully,Nonbully,,,,,,,
3034.jpg,"Jhootha tha woh dost jo kehta tha ""JAAN""bhi mangoge to de denge IG:@bcbilli Aaj woh apni wife ko jaan kehta hai or maango to gaaliyan deta hai..BC",Bully,Nonbully,Bully,,,,,,,
3035.jpg,When your favorite person is offline from a long time.,Nonbully,Nonbully,Nonbully,,,,,,,
3036.jpg,"Mera zyada DOST nahi hain,lekin jitne bhi hain sab ek no ke chutiye hain BC",Bully,Nonbully,Bully,,,,,,,
3037.jpg,"Uttar pradesh JEE main topper pal aggarwla with 99.98 percentile to attempt the exam again,here's why with a score of 99.98 percentile,Pal aggarwal was the Uttar Pradesh state topper of the JEE main held in February 2021,and ranked fourth among the female candidates across the country.Ashish Belwal May God give strength to Her cousins",Nonbully,Nonbully,Nonbully,,,,,,,
3038.jpg,When someone take meme seriously and start giving gyan in comment box *ME.. BHAIYA ISKO PAANI DE DO YAAR...,Bully,Nonbully,Bully,,,,,,,
3039.jpg,when someone's looking at me while I'm doing something,Nonbully,Nonbully,Nonbully,,,,,,,
3040.jpg,1GB data khatam hone ke baad jio ka net aise chalta hai jaise shaadi mein dulhan lehenga pehen ke chal rahi ho,Bully,Nonbully,Bully,,,,,,,
3041.jpg,so i was just passing by and i noticed this R.D.SHARMAPAV BHAJI,Nonbully,Nonbully,Nonbully,,,,,,,
3042.jpg,Jab do ladkiyan apas mein milti hain toh ek selfie le leti hain Jab dol ladke apas mein milte hai toh ek half le lete hain BC!,Bully,Bully,Bully,,,,,,,
3043.jpg,respect your parents they passed school without Google,Nonbully,Nonbully,Nonbully,,,,,,,
3044.jpg,"Kisi ke sath dhokha hone wala hai IG:@bcbilli BC shadi mai ek ""Muh-Dhulai"" ki bhi rasam honi chahiye",Bully,Bully,Bully,,,,,,,
3045.jpg,Men will be man My wife is my strength.All the other women are my weakness.,Nonbully,Nonbully,Nonbully,,,,,,,
3046.jpg,"IG:@bcbilli Vijay Mallya, Sunil Gavaskar ko sikhate hue ki sbi ki app se loan ke liye kaise apply karte hai",Bully,Nonbully,Nonbully,,,,,,,
3047.jpg,"when you sing""maula mere lele meri jaan""and next day find your self in heaven",Nonbully,Nonbully,Nonbully,,,,,,,
3048.jpg,close enough,Bully,Nonbully,Nonbully,,,,,,,
3049.jpg,you waited?Of-course...,Nonbully,Nonbully,Nonbully,,,,,,,
3050.jpg,dost toh sabko milte hain lekin chutiye dost naseeb walo ko milte hain BC!,Bully,Nonbully,Bully,,,,,,,
3051.jpg,my list of reasons why I'am not getting into a relationship,Nonbully,Nonbully,Nonbully,,,,,,,
3052.jpg,"Me Tumse dugna lagaan lega Ghanta lega,Teri to hamare londe ne hi leli",Bully,Bully,Bully,,,,,,,
3053.jpg,"i care so much about your happiness because when you're happy,I'm happy too..",Nonbully,Nonbully,Nonbully,,,,,,,
3054.jpg,Mrs.Pooja good news for you Its Miss.Pooja..!Miss Pooja bad news for you.,Bully,Bully,Bully,,,,,,,
3055.jpg,hugging is a silent way of saying you matter to me,Nonbully,Nonbully,Nonbully,,,,,,,
3056.jpg,Black shirt Beards Rolled up Sleeves fb/Anu fb/Itsbunktime,Bully,Nonbully,Nonbully,,,,,,,
3057.jpg,who remember Those People who came to our school to teach us with craft,Nonbully,Nonbully,Nonbully,,,,,,,
3058.jpg,"You will die in 3 DAYS nacho BC,results se pehle mar jaayenge",Bully,Nonbully,Bully,,,,,,,
3059.jpg,"mom.I'm going to a sleepover to Kate Ok son,but please don't forget to wear protection Mom I'm 14...And I am 28",Nonbully,Nonbully,Nonbully,,,,,,,
3060.jpg,Never miss a chance,Nonbully,Nonbully,Nonbully,,,,,,,
3061.jpg,when you have only one brother and his girlfriend broke his heart,Nonbully,Nonbully,Nonbully,,,,,,,
3062.jpg,"_chutiyapa._Jahan soch,wahan shauchalaya",Nonbully,Bully,Bully,,,,,,,
3063.jpg,Feels good BLUE!  NOICEEEEE,Nonbully,Nonbully,Nonbully,,,,,,,
3064.jpg,"Nacho BC youtube has deleted all the videos of ""DINCHAK POOJA""",Bully,Nonbully,Bully,,,,,,,
3065.jpg,A pic of Meghan & Harry after quitting their Royal Duties,Nonbully,Nonbully,Nonbully,,,,,,,
3066.jpg,Agar tum mil jao kamana chod denge hum,Bully,Bully,Bully,,,,,,,
3067.jpg,me everytime when i try to study.,Nonbully,Nonbully,Nonbully,,,,,,,
3068.jpg,kuch bhi kaha...Bapu apna hai studd launda yaar!!!,Bully,Nonbully,Bully,,,,,,,
3069.jpg,"we fight sometimes,but I still Love you..Tag your Baby..",Nonbully,Bully,Nonbully,,,,,,,
3070.jpg,Meri wali Ding -Dand Ding-Dang Ding-Dang karti hai...BC ladki hai ya Ninja Hattori?,Bully,Bully,Bully,,,,,,,
3071.jpg,I secretly get jealous when someone is talking to my favourite person,Nonbully,Nonbully,Nonbully,,,,,,,
3072.jpg,Iphone MI-phones Garibo ka iphone,Bully,Nonbully,Nonbully,,,,,,,
3073.jpg,"you can't just respect the penis.you've gotta Honore De Balzac French novelist Overview Books Quotes Movies Honore de Balzac was a French novelist and playwright.The novel sequence La Comedie humaine,which presents a panorama of post-Napoleonic French life,is generally viewed as his magnum opus.Born 20 May 1799,tours,france died:18 august 1850 paris,france",Nonbully,Nonbully,Nonbully,,,,,,,
3074.jpg,crush:i like innocent boys ne:me ladki ko achhi nazar se dekhta hun,Bully,Bully,Nonbully,,,,,,,
3075.jpg,Give him what he wants and then give him to me,Nonbully,Nonbully,Nonbully,,,,,,,
3076.jpg,Exam get cancel coz of corona virus Toppers Me who not have buyed books yet,Bully,Nonbully,Nonbully,,,,,,,
3077.jpg,Me:bhai ye note nahi chalega Shopkeeper:are aaram se chalega bhai Note:,Nonbully,Nonbully,Nonbully,,,,,,,
3078.jpg,"his wife was like,""catch me a ball and you'll get some tonight""",Bully,Nonbully,Bully,,,,,,,
3079.jpg,"Don't do that,dont give me hope Just been waiting",Nonbully,Nonbully,Nonbully,,,,,,,
3080.jpg,That moment When guests leave...,Bully,Nonbully,Nonbully,,,,,,,
3081.jpg,Animals also have emotions like humans They just can't express but they shows it,Nonbully,Nonbully,Nonbully,,,,,,,
3082.jpg,Now a days indian people be like...arldjafar You have boyfriends?desi_funnyguy kuch smjh ni aa raha jio hae isliye dekh raha hu michaelsngki Hello how are you ji169,Bully,Nonbully,Bully,,,,,,,
3083.jpg,Chennai super kings Aaramikalangala?Myntra replying to ChennaiIPL Late aa vanthaalum .Latest aa varuvom...@chennailpl,Nonbully,Nonbully,Nonbully,,,,,,,
3084.jpg,when a girl announces herself single on Facebook,Bully,Nonbully,Nonbully,,,,,,,
3085.jpg,*Younger sister *Elder sister,Nonbully,Nonbully,Nonbully,,,,,,,
3086.jpg,Gareebon ka Beauty Parlour,Bully,Nonbully,Nonbully,,,,,,,
3087.jpg,*only dog & cats are cute*Meanwhile cows,Nonbully,Nonbully,Nonbully,,,,,,,
3088.jpg,1 feet lamba condom hai kya..??Haan hai..du kya?Nahi..but agar koi lene aye to uska ph no. mujhe de dena,Bully,Nonbully,Bully,,,,,,,
3089.jpg,"If you find someone better than me,congratulations",Nonbully,Nonbully,Nonbully,,,,,,,
3090.jpg,arey Bhai Bhai Bhai Bhai..aap bhi,Bully,Nonbully,Nonbully,,,,,,,
3091.jpg,school memories..,Nonbully,Nonbully,Nonbully,,,,,,,
3092.jpg,"When you're sititng next to a hot girl and your friends starts shouting ,""Bhabhi Bhabhi""",Bully,Nonbully,Bully,,,,,,,
3093.jpg,"my father is my 1st teacher ,hero and love!",Nonbully,Nonbully,Nonbully,,,,,,,
3094.jpg,Erection Boner Meri Rooh ka Parinda Fadfadaaye!,Bully,Nonbully,Bully,,,,,,,
3095.jpg,*Starplus husband holds wife's hand*Wife on the next day:,Bully,Nonbully,Nonbully,,,,,,,
3096.jpg,when wwe champion jinder mahal & sachin tendulkar Met 'JUSTIN BIEBER'!,Bully,Nonbully,Nonbully,,,,,,,
3097.jpg,Hrithik Roshan stealing Diamonds in Dhoom2,Nonbully,Nonbully,Nonbully,,,,,,,
3098.jpg,Abay Sumit Sunna Haan bol I love you Bhag bsdki April fool banaya...He* *She,Bully,Nonbully,Bully,,,,,,,
3099.jpg,"let us all appreciate the beauty of the ""Moon""",Nonbully,Nonbully,Nonbully,,,,,,,
3100.jpg,The gift for 14th feb...,Bully,Bully,Nonbully,,,,,,,
3101.jpg,"should we bow?-Yeah ,he's a king.",Nonbully,Nonbully,Nonbully,,,,,,,
3102.jpg,kya aapke toothpaste me namak hai??Nahi Vimal hai!,Bully,Bully,Bully,,,,,,,
3103.jpg,ye technique bahar nahi jaani chahiye,Nonbully,Nonbully,Nonbully,,,,,,,
3104.jpg,"Due to heavy pollution in Delhi,it's difficult even to breathe there.A wise young man giving oxygen to a Delhi girl via mouth-to-mouth.",Bully,Bully,Bully,,,,,,,
3105.jpg,don't let me go hug me tight Tag your love,Nonbully,Nonbully,Nonbully,,,,,,,
3106.jpg,A REAL MAN knows when to take his chance,Bully,Bully,Nonbully,,,,,,,
3107.jpg,bheegi bheegi sadako pe main tera intzaar karu,Nonbully,Nonbully,Nonbully,,,,,,,
3108.jpg,MAZZA AA GAYA AAJ TO,Bully,Bully,Nonbully,,,,,,,
3109.jpg,Million dollar smile,Nonbully,Nonbully,Nonbully,,,,,,,
3110.jpg,Late kyu aye ho aaj?wo jra Medical store pe ruk gya tha @adult_londa,Bully,Nonbully,Bully,,,,,,,
3111.jpg,These flies are plotting a plan Xavier They're planning on buying you a lotion for your dry skin.,Bully,Nonbully,Nonbully,,,,,,,
3112.jpg,When you got some special talent.,Bully,Bully,Nonbully,,,,,,,
3113.jpg,Han Bhaiya Ek virgin mohit dena,Nonbully,Nonbully,Nonbully,,,,,,,
3114.jpg,Another reason to watch PSL,Bully,Nonbully,Nonbully,,,,,,,
3115.jpg,"If Tim Paine hadn't taken this review,It most probably would have been India vs Australia in the first WTC finals.Use your reviews wisely!",Bully,Nonbully,Nonbully,,,,,,,
